course_url,course_name,instructor_name,course_provider,course_level,course_certificate,course_subject,course_is_university,course_avg_rating,course_num_rating,course_institution,course_is_classroom,course_is_free,course_id,course_type,course_provider_url,description,duration,start_date,pricing,image_url,rating,is_free,language
https://www.classcentral.com/classroom/youtube-penetration-testing-bootcamp-53185,Penetration Testing Bootcamp,HackerSploit,YouTube,,False,Penetration Testing,False,4.78261,23,HackerSploit,True,True,53185,course,N/A,Learn the basics of Penetration Testing and get introduced to Web Application penetration testing with this course that is a part of the open source cybersecurity training initiative.,10 hours,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d2f274d2beaa.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/course/udemy-expert-malware-analysis-and-reverse-enginee-86880,Expert Malware Analysis and Reverse Engineering,N/A,Udemy,beginner,True,Malware Analysis,False,0,0,,False,False,86880,course,N/A,Beginner to Expert series on Malware analysis and reverse engineering concepts.,4-5 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fa4d7701aa6b.jpg,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-devsecops-building-a-secure-continuous-delivery-pipeline-29955,DevSecOps: Building a Secure Continuous Delivery Pipeline,N/A,LinkedIn Learning,,True,DevSecOps,False,0,0,,False,False,29955,course,N/A,Explore best practices and tools that can help you implement security across the entirety of the continuous integration and continuous delivery (CI/CD) pipeline.,1 hour 12 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/beea7e51319a.jpeg,No rating available,Yes,English
https://www.classcentral.com/classroom/cybrary-ethical-hacking-course-certification-80344,Ethical Hacking Course Certification,N/A,Cybrary,,False,Ethical Hacking,False,4.35556,360,,True,True,80344,course,N/A,"Master ethical hacking and penetration testing with Cybrary's comprehensive modules, covering laws, tools, and techniques like password cracking.",On-Demand,Free Video,N/A,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c43362348ca9.jpg,4.5 out of 5 stars,No,English
https://www.classcentral.com/course/udemy-android-malware-analysis-from-zero-to-hero-23945,Android Malware Analysis - From Zero to Hero,N/A,Udemy,beginner,True,Malware Analysis,False,0,0,,False,False,23945,course,N/A,"Comprehensive guide to Android malware analysis, covering static and dynamic techniques, reverse engineering APKs, and using Kali tools to detect malicious behavior and data exfiltration.",1 hour 38 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2b8f6f68b6d.jpg,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-devsecops-automated-security-testing-76322,DevSecOps: Automated Security Testing,N/A,LinkedIn Learning,,True,DevSecOps,False,0,0,,False,False,76322,course,N/A,"Learn how to set up automated security testing for your software delivery workflow, including continuous integration/continuous delivery pipelines.",1 hour 35 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dc6543190ee7.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-advanced-mobile-penetration-testing-of-andr-41871,Mobile Penetration Testing of Android Applications,N/A,Udemy,intermediate,True,Penetration Testing,False,5,1,,False,False,41871,course,N/A,"Computer security is no more about PCs. Is your TV, fridge and mobile phone. Learn to audit mobile apps!",6 hours 2 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/df19e117ff88.jpg,No rating available,No,English
https://www.classcentral.com/course/computer-programming-ibm-malware-analysis-and-ass-106883,Malware Analysis and Assembly Language Introduction,N/A,edX,beginner,True,Malware Analysis,False,0,0,IBM,False,True,106883,course,N/A,This course introduces the processes and methods for conducting malware analysis of different file types and describes how Assembly Language is used to analyze malware.,"7 weeks, 2-6 hours a week",On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/eaf63981b923.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/linkedin-learning-devsecops-continuous-application-security-29956,DevSecOps: Continuous Application Security,N/A,LinkedIn Learning,,True,DevSecOps,False,0,0,,False,False,29956,course,N/A,Learn how to build a continuous application security process that meshes with the fast-paced world of DevOps. Explore tools and strategies for testing apps in an automated fashion.,46 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a60cfbf11cf3.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-recon-for-penetration-testers-131062,Recon For Penetration Testers,N/A,Udemy,intermediate,False,Penetration Testing,False,4,1,,False,True,131062,course,N/A,"Comprehensive guide to effective reconnaissance techniques for web application security, covering subdomain enumeration, GitHub recon, directory scanning, and automation strategies.",1-2 hours,On-Demand,Free Online Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4417fc2c85f4.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-malware-analysis-of-documents-89083,Malware Analysis Of Malicious Documents,N/A,Udemy,beginner,True,Malware Analysis,False,0,0,,False,False,89083,course,N/A,A Beginner's Course on Analyzing Malicious PDF and Microsoft Office Documents Using Remnux and Windows Virtual Machines,4-5 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/691bb6fe2206.jpg,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-devops-foundations-devsecops-101998,DevOps Foundations: DevSecOps,N/A,LinkedIn Learning,,True,DevSecOps,False,0,0,,False,False,101998,course,N/A,Get an overview of DevSecOps. Find out how a DevSecOps program can help you integrate security into the application development pipeline.,1-2 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7ff3e6682c5b.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-learn-website-hacking-penetration-testing-f-25025,Website Hacking / Penetration Testing,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,25025,course,N/A,Hack websites and web applications like black hat hackers and secure them like experts.,10 hours 15 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a760e43f01d2.jpg,No rating available,No,English
https://www.classcentral.com/course/malware-analysis-and-assembly-110435,Malware Analysis and Introduction to Assembly Language,N/A,Coursera,beginner,True,Malware Analysis,False,0,0,IBM,False,True,110435,course,N/A,"Hands-on malware analysis training covering static and dynamic techniques, reverse engineering, and file type examination. Includes introduction to Assembly language for understanding executable code.",21 hours 24 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7887dd39a832.jpg,No rating available,Yes,English
https://www.classcentral.com/course/pluralsight-devops-foundations-security-devsecops-57375,DevOps Foundations: Security and DevSecOps,N/A,Pluralsight,beginner,True,DevSecOps,False,0,0,,False,False,57375,course,N/A,Want to move your code to deployment fast but worried about compromising on security controls? You can have both. Learn how to incorporate DevSecOps principles into every stage of the work of your DevOps teams.,44 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1d3e93b9d399.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-linux-privilege-escalation-124152,Linux Privilege Escalation for OSCP & Beyond!,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,124152,course,N/A,Finding and exploiting Linux vulnerabilities and misconfigurations to gain a root shell.,1 hour 25 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/69958a804fc2.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-cs7038-spring-2017-malware-analysis-ucincy-63987,Malware Analysis - Spring 2017,University of Cincinnati,YouTube,,False,Malware Analysis,True,5,1,University of Cincinnati,True,True,63987,course,N/A,"Comprehensive malware analysis course covering static and dynamic techniques, assembly language, file formats, and practical debugging using various tools and real-world examples.",1 day 1 hour,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f473600ef763.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/course/pluralsight-enabling-security-governance-complian-49859,Enabling Security Governance and Compliance in DevSecOps,N/A,Pluralsight,intermediate,True,DevSecOps,False,0,0,,False,False,49859,course,N/A,"This course will teach you the importance of Security Governance and Compliance, as well as DevSecOps pipelines for automatic compliance using “Compliance as Code",1 hour 38 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b16f824c7141.jpg,No rating available,Yes,English
https://www.classcentral.com/course/ibm-penetration-testing-incident-response-forensi-20194,"Penetration Testing, Incident Response and Forensics",N/A,Coursera,beginner,True,Penetration Testing,False,0,0,IBM,False,True,20194,course,N/A,"Gain essential cybersecurity skills: penetration testing, incident response, digital forensics, and scripting. Learn phases, tools, and techniques for each area, preparing for a career as a Cybersecurity Analyst.",17 hours 9 minutes,On-Demand,Free Online Course (Audit),https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/699d1eacfbfa.jpg,No rating available,Yes,English
https://www.classcentral.com/course/independent-cnit-126-practical-malware-analysis-70725,CNIT 126: Practical Malware Analysis,CNIT - City College of San Francisco,Independent,,False,Malware Analysis,True,5,1,CNIT - City College of San Francisco,False,True,70725,course,N/A,"Comprehensive malware analysis training covering static and dynamic techniques, advanced tools, and anti-reverse-engineering, equipping students to dissect and understand various malware types.",16 weeks,On-Demand,Free Online Course,N/A,5 out of 5 stars,Yes,English
https://www.classcentral.com/course/pluralsight-devsecops-big-picture-2023-273649,DevSecOps: The Big Picture,N/A,Pluralsight,beginner,True,DevSecOps,False,0,0,,False,False,273649,course,N/A,We are in the midst of a major software transformation that is empowering software engineers to build secure software. Learn to present the benefits of DevSecOps to your team along with the major steps to implement DevSecOps in your organization.,1 hour 23 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5082f940af0f.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-web-security-and-bug-bounty-learn-penetrati-60585,Web Security & Bug Bounty: Learn Penetration Testing,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,60585,course,N/A,"Become a bug bounty hunter! Learn to hack websites, fix vulnerabilities, and improve web security online for clients.",10 hours 32 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/db71fc67b282.jpg,No rating available,No,English
https://www.classcentral.com/classroom/youtube-malware-analysis-63973,Malware Analysis,N/A,YouTube,,False,Malware Analysis,False,5,1,,True,True,63973,course,N/A,"Explore malware analysis techniques, from VBScript decoding to investigating real-world threats like Remcos RAT, cryptocurrency miners, and targeted phishing campaigns.",15 hours,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9731d84f71d2.jpg,5 out of 5 stars,Yes,English
https://www.classcentral.com/course/pluralsight-adopting-devsecops-holy-grail-sustain-50334,Adopting DevSecOps: The Holy Grail of Sustainable Security,N/A,Pluralsight,beginner,True,DevSecOps,False,0,0,,False,False,50334,course,N/A,"In this webinar, security expert and technology leader Richard Harpur will show you how you can capitalize on the industry shift toward DevSecOps",57 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5782f372f71b.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-hacking-web-applications-and-learn-penetrat-26334,Hacking Web Applications & Penetration Testing: Web Hacking,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,26334,course,N/A,"Learn Ethical Web Hacking, Bug Bounty, Web Penetration, Penetration Testing and prevent vulnerabilities with this course",3 hours 56 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0c1d1c351326.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-malware-analysis-big-picture-287739,Malware Analysis: The Big Picture,N/A,Pluralsight,beginner,True,Malware Analysis,False,0,0,,False,False,287739,course,N/A,"Whether you are a board member or front line supervisor, you need to understand the threat malware poses to your company. This course teaches you what malware is, how it infects your systems, and the teams and tools required to minimize the impact.",2 hours 14 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d5dc66edd9df.jpg,No rating available,Yes,English
https://www.classcentral.com/course/pluralsight-devseccon24-keynote-security-spring-50213,Americas Keynote: Security Learns to Spring: DevSecOps,N/A,Pluralsight,intermediate,True,DevSecOps,False,0,0,,False,False,50213,course,N/A,This talk will argue that DevOps could be the best thing to happen to application security since OWASP if developers and operations teams are enabled to make security a part of their everyday work.,On-Demand,Free Trial Available,N/A,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c98c6ce87a67.jpg,No rating available,No,English
https://www.classcentral.com/course/udemy-hands-on-complete-penetration-testing-and-e-36004,Penetration Testing and Ethical Hacking Complete Hands-on,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,36004,course,N/A,"Ethical Hacking, Penetration Testing (Pentest+), Bug Bounty, Metasploit , Free Hacking Tools as Nmap for ethical hacker",19 hours 16 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/44d651623274.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-advanced-malware-analysis-ransomware-44458,Advanced Malware Analysis: Ransomware,N/A,Pluralsight,,True,Malware Analysis,False,0,0,,False,False,44458,course,N/A,"Ransomware attacks continue to be a growing threat to the security and success of individuals and companies. In this course, you will learn how to detect, analyze, and protect yourself and your company from Ransomware attacks.",1-2 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bf4331623cca.png,No rating available,Yes,English
https://www.classcentral.com/course/pluralsight-devseccon24-americas-panel-50218,Americas Panel: Lessons Learned from the DevSecOps Trenches,N/A,Pluralsight,intermediate,True,DevSecOps,False,0,0,,False,False,50218,course,N/A,This panel is made up of practitioners who lead application security teams at the forefront of the DevSecOps shift. We will share a number of lessons learned the hard way to adapt security programs.,1-2 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8a03e57cc5f0.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-python-for-offensive-security-practical-cou-27649,Python 3 For Offensive PenTest: A Complete Practical Course,N/A,Udemy,intermediate,True,Penetration Testing,False,0,0,,False,False,27649,course,N/A,Updated Python 3.7 / Windows 10 & Kali 2. Learn how to use python for ethical hacking and penetration testing,4 hours 56 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/85f7dba180a5.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-working-memory-dumps-debugging-sysint-51664,Working with Memory Dumps and Debugging Using Sysinternals Tools,N/A,Pluralsight,intermediate,True,Malware Analysis,False,0,0,,False,False,51664,course,N/A,One of the most needed skills in troubleshooting is post-mortem analysis which is needed to understand application crashes and operating system Blue Screens. This course will teach you how to analyze both hung applications and crashed OSs.,On-Demand,Free Trial Available,N/A,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a54be4814300.png,No rating available,No,English
https://www.classcentral.com/course/linkedin-learning-get-ahead-in-devsecops-63786,Get Ahead in DevSecOps,N/A,LinkedIn Learning,,True,DevSecOps,False,0,0,,False,False,63786,course,N/A,"Explore DevSecOps fundamentals, automate security testing, build secure CI/CD pipelines, and enhance communication skills for integrating security into fast-paced DevOps environments.",6 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d04b9de4e3a6.jpeg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-learn-cracking-wi-fi-passwordskeys-wepwpawp-35284,Learn Wi-Fi Password Penetration Testing (WEP/WPA/WPA2),N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,35284,course,N/A,"46+ Videos to teach you how to hack and secure Wi-Fi (WEP, WPA, WPA2, WPA/WPA2 Enterprise)",5 hours 59 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4f81158df388.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-detecting-analyzing-fileless-malware-51062,Fileless Malware,N/A,Pluralsight,,True,Malware Analysis,False,0,0,,False,False,51062,course,N/A,"In this course, you’ll learn about fileless malware, why it is used by attackers and the different strategies that can be taken to defend against it.",1-2 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/27d54b89184b.png,No rating available,Yes,English
https://www.classcentral.com/course/linkedin-learning-get-ahead-in-devsecops-101201,Get Ahead in DevSecOps,N/A,LinkedIn Learning,,True,DevSecOps,False,0,0,,False,False,101201,microcredential,N/A,"Explore DevSecOps fundamentals, automate security testing, build secure CI/CD pipelines, implement continuous application security, and develop soft skills for effective communication in information security.",On-Demand,Free Trial Available,5 courses,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/18aee214f4d3.jpeg,No rating available,No,English
https://www.classcentral.com/course/udemy-kali-linux-hands-on-penetration-testing-lab-35716,Hands-on Penetration Testing Labs 1.0,N/A,Udemy,intermediate,True,Penetration Testing,False,0,0,,False,False,35716,course,N/A,Comprehensive walkthroughs of penetration testing labs,4 hours 27 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e4eedf3c41d.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-malware-analysis-identifying-defeatin-51196,Malware Analysis: Identifying and Defeating Packing,N/A,Pluralsight,intermediate,True,Malware Analysis,False,0,0,,False,False,51196,course,N/A,Malware authors routinely utilize packing techniques to complicate the analysis of their code. This course will teach you techniques for identifying and defeating packing so that key characteristics and behaviors can be identified.,2-3 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a57015ee5893.png,No rating available,Yes,English
https://www.classcentral.com/course/cybrary-devsecops-fundamentals-99267,DevSecOps Fundamentals,N/A,Cybrary,beginner,True,DevSecOps,False,0,0,,False,False,99267,course,N/A,"Learn to integrate security into DevOps, covering vulnerabilities, tools for code analysis, and best practices. Gain skills to implement secure software development throughout the entire pipeline, from planning to deployment and monitoring.",4-5 hours,On-Demand,Paid Course,N/A,No rating available,No,English
https://www.classcentral.com/course/udemy-the-complete-ethical-hacking-masterclass-23923,The Complete Penetration Testing Bootcamp,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,23923,course,N/A,Learn Penetration Testing The Right Way! Learn All The Ethical Hacking & Penetration Testing Techniques Used By Hackers,10 hours 35 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c75a8de98902.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-setting-up-malware-analysis-lab-50976,Setting Up a Malware Analysis Lab,N/A,Pluralsight,intermediate,True,Malware Analysis,False,0,0,,False,False,50976,course,N/A,"In this course, you’ll learn how to set up a malware analysis sandbox for discovering indicators of compromise specific to the variants of malware threatening your organization.",1-2 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d7cb374adcbb.png,No rating available,Yes,English
https://www.classcentral.com/course/acloudguru-devsecops-essentials-103799,DevSecOps Essentials,N/A,A Cloud Guru,,True,DevSecOps,False,0,0,,False,False,103799,course,N/A,Learn about the DevSecOps process and how to secure environments. This course also includes best practices with hands-on experience. Start a Free Trial.,6 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/09f38fa5acac.png,No rating available,Yes,English
https://www.classcentral.com/course/udemy-kali-training-23957,Practice Your First Penetration Test: Kali & Metasploit Lab,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,23957,course,N/A,"Learn ethical hacking with Kali in your own lab, scan targets with Nmap and exploit victims with metasploit!",2 hours 47 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cd4cf7960b4c.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-malware-analysis-detection-trickbot-50986,Trickbot Banking Trojan,N/A,Pluralsight,intermediate,True,Malware Analysis,False,0,0,,False,False,50986,course,N/A,"In this course, you’ll learn what the malware TrickBot is and how you can analyze it to determine what it does on systems it compromises.",1-2 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8e21bd829cc1.png,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-philly-ete-2017-26-devsecops-lessons-learned-from-inserting-security-in-to-a-devops-world-133085,DevSecOps: Lessons Learned from Inserting Security into a DevOps World,ChariotSolutions,YouTube,,False,DevSecOps,False,0,0,ChariotSolutions,True,True,133085,course,N/A,"Explore DevSecOps implementation at Starbucks, covering security-by-design, automated validation, containerization, and CI/CD pipeline integration for a unified commerce platform.",59 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/573b9333c757.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-kalipentest-26368,Penetration Testing with KALI and More: All You Need to Know,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,26368,course,N/A,"Comprehensive ethical hacking course covering various techniques, tools, and attacks using Kali Linux. Learn to assess security risks, perform penetration tests, and protect networks and applications.",6 hours 43 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c7c0289325f7.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-getting-started-endpoint-log-analysis-51163,Getting Started with Endpoint Log Analysis,N/A,Pluralsight,beginner,True,Malware Analysis,False,0,0,,False,False,51163,course,N/A,"In this course on machine data, you will explore the details of the data that our electronic devices generate. This will be through the use of analysis techniques that will hone your skills to identify malicious activity in a simulated enterprise.",1 hour 54 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/96d30ed84c49.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-building-security-in-devsecops-noopur-davis-133055,Building Security In - DevSecOps Approach for Agile Development,ChariotSolutions,YouTube,,False,DevSecOps,False,0,0,ChariotSolutions,True,True,133055,course,N/A,"Explore DevSecOps approach for integrating security into DevOps, focusing on automation, team ownership, and building security in from the start for faster, safer deployments.",33 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f77fe7079fdc.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-complete-webapplication-penetration-testing-25022,Complete Website Ethical Hacking and Penetration Testing,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,25022,course,N/A,Learn 100%  Hands-On Real World  Practical Approach!! Website Hacking / Bug Bounty / Ethical Hacking / Penetration Pro,9 hours 45 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f09be96513ae.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-malware-analysis-identifying-defeatin-51475,Malware Analysis: Identifying and Defeating Code Obfuscation,N/A,Pluralsight,intermediate,True,Malware Analysis,False,0,0,,False,False,51475,course,N/A,Malware authors routinely utilize obfuscation techniques to complicate the analysis of their code. This course will teach you techniques for identifying and defeating code obfuscation so that key characteristics and behaviors can be identified.,2-3 hours,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6459537bc7b5.png,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-why-should-developers-care-about-container-security-mirantis-labs-tech-talks-117379,Why Should Developers Care About Container Security? - Mirantis Labs Tech Talks,Mirantis,YouTube,,False,DevSecOps,False,0,0,Mirantis,True,True,117379,course,N/A,"Explore container security essentials for developers, including Dockerfile best practices, image sizing, and resource limits. Learn proactive approaches and see live demonstrations of security implications.",54 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b9917c9c3c88.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-complete-web-application-hacking-penetratio-60396,Complete Web Application Hacking & Penetration Testing,N/A,Udemy,beginner,True,Penetration Testing,False,0,0,,False,False,60396,course,N/A,"Hacking web applications, hacking websites, bug bounty & penetration testing in my ethical hacking course to be Hacker",9 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b9ffa6225a76.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-os-analysis-volatility-49697,OS Analysis with Volatility,N/A,Pluralsight,intermediate,True,Malware Analysis,False,0,0,,False,False,49697,course,N/A,"In this course, you will learn how to perform OS analysis of volatile memory using the tool volatility, the most advanced memory forensics framework.",28 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/abe04413612e.jpg,No rating available,Yes,English
https://www.classcentral.com/course/pluralsight-risk-management-strategy-terrascan-79919,Risk Management Strategy with Terrascan,N/A,Pluralsight,intermediate,True,DevSecOps,False,0,0,,False,False,79919,course,N/A,"In this course, you will learn the setup, configuration, and validation of terraform infrastructure in an enterprise environment using Terrascan.",28 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/420f771409c9.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-hands-on-penetration-testing-labs-40-26346,Hands-on Penetration Testing Labs 4.0,N/A,Udemy,intermediate,True,Penetration Testing,False,0,0,,False,False,26346,course,N/A,"Hands-on penetration testing labs using Kali Linux. Practice real-world hacking techniques, tools, and exploits on vulnerable virtual machines. Ideal for aspiring ethical hackers and cybersecurity professionals.",3 hours 50 minutes,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/21f008f0f736.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-network-analysis-maltrail-57351,Network Analysis with Maltrail,N/A,Pluralsight,intermediate,True,Malware Analysis,False,0,0,,False,False,57351,course,N/A,"Network analysis is an efficient monitoring mechanism to thwart malicious attacks on servers from blacklisted sources. In this course, you will learn how to monitor these sources and detect these threats using Maltrail.",22 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5a20e254dc7e.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-2019-running-faas-with-scissors-163748,Running FaaS with Scissors - DevSecOps and Serverless Security Testing - 2019,LASCON,YouTube,,False,DevSecOps,False,0,0,LASCON,True,True,163748,course,N/A,"Explore DevSecOps and FaaS technologies to enhance secure code creation, utilizing OpenFaaS for faster, more consistent security assessments and continuous testing with quick feedback loops.",41 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2bcd3a84f8ef.jpg,No rating available,Yes,English
https://www.classcentral.com/course/udemy-hands-on-penetration-testing-labs-30-60364,Hands-on Penetration Testing Labs 3.0,N/A,Udemy,intermediate,True,Penetration Testing,False,0,0,,False,False,60364,course,N/A,Real technical skills from a professional pentester.,3-4 hours,On-Demand,Paid Course,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e31029cca2da.jpg,No rating available,No,English
https://www.classcentral.com/course/pluralsight-file-analysis-trufflehog-49849,File Analysis with TruffleHog,N/A,Pluralsight,intermediate,True,Malware Analysis,False,0,0,,False,False,49849,course,N/A,"In this cyber security course, you will learn to perform file analysis of source code repositories using the tool TruffleHog to keep your organization secure.",24 minutes,On-Demand,Free Trial Available,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0bdee335114a.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-dsomm-from-theory-to-enforcement-chris-koehnecke-163702,DSOMM from Theory to Enforcement - Applying Security in Cloud Native Environments,LASCON,YouTube,,False,DevSecOps,False,0,0,LASCON,True,True,163702,course,N/A,Explore DevSecOps Maturity Model implementation using open-source tools. Live demos showcase practical application of security controls across DSOMM stages for cloud-native environments.,40 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/221368c72cb1.jpg,No rating available,Yes,English
