course_url,course_name,instructor_name,course_provider,course_level,course_certificate,course_subject,course_is_university,course_avg_rating,course_num_rating,course_institution,course_is_classroom,course_is_free,course_id,course_type,course_provider_url,description,duration,start_date,pricing,image_url,rating,is_free,language
https://www.classcentral.com/classroom/youtube-let-s-extract-a-class-the-single-responsibility-principle-and-design-patterns-by-jon-evans-335641,Let's Extract a Class: The Single Responsibility Principle and Design Patterns,Confreaks,YouTube,,False,Design Patterns,False,0,0,Confreaks,True,True,335641,course,N/A,"Explore the Single Responsibility Principle and design patterns for better code organization, readability, and maintainability in Ruby development.",28 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6737befa2317.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-regex-tutorial-for-beginners-176337,Regex Tutorial for Beginners - Pattern Recognition and Syntax,Raw Coding,YouTube,,False,Regular Expressions,False,0,0,Raw Coding,True,True,176337,course,N/A,"Learn regex basics for programmers: pattern recognition, syntax, and practical examples. Enhance coding skills with this hands-on tutorial covering URL, email, and data extraction patterns.",41 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/15a5db74a395.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-railsconf-2024-plain-old-but-mighty-leveraging-poros-in-greenfield-and-by-sweta-sanghavi-335581,"Plain, Old, but Mighty: Leveraging POROs in Greenfield and Legacy Code",Confreaks,YouTube,,False,Ruby,False,0,0,Confreaks,True,True,335581,course,N/A,"Explore strategies to leverage Plain Old Ruby Objects (POROs) in new and legacy code for improved flexibility, readability, and testability in Rails applications.",39 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/06b6a495ea65.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-android-smartphone-analysis-in-r-live-coding-screencast-174988,Android Smartphone Data Analysis in R,1littlecoder,YouTube,,False,R Programming,False,0,0,1littlecoder,True,True,174988,course,N/A,"Learn to analyze Android smartphone usage data using R, from downloading Google Takeout data to creating visualizations for app usage comparisons across time periods.",29 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ac35a7102f16.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-railsconf-2024-undervalued-the-most-useful-design-pattern-by-jared-norman-335582,Value Objects: The Most Useful Design Pattern in Ruby,Confreaks,YouTube,,False,Object-Oriented Design,False,0,0,Confreaks,True,True,335582,course,N/A,"Explore value objects in Ruby: their uses, benefits, and combination with factory patterns to enhance code design, performance, and maintainability.",32 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c039ab13427a.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-me565-lecture-26-solving-pdes-in-matlab-using-fft-177937,Solving PDEs in Matlab Using FFT,Steve Brunton,YouTube,,False,MATLAB,False,0,0,Steve Brunton,True,True,177937,course,N/A,"Learn to solve partial differential equations efficiently using Fast Fourier Transform in MATLAB, enhancing your engineering mathematics skills for advanced problem-solving.",50 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fd8413e75a59.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-blue-ridge-ruby-2024-refactoring-the-asmr-of-programming-talks-by-max-veldink-335612,Refactoring: The ASMR of Programming Talks,Confreaks,YouTube,,False,Ruby,False,0,0,Confreaks,True,True,335612,course,N/A,"Explore satisfying code refactoring techniques in Ruby, drawing inspiration from renowned experts and focusing on practical ""aha"" moments for developers.",25 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6472d69dae06.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-python-on-rstudio-visual-markdown-editor-rstudio-latest-update-demo-174975,Python on RStudio - Visual Markdown Editor - RStudio Latest Update Demo,1littlecoder,YouTube,,False,RStudio,False,0,0,1littlecoder,True,True,174975,course,N/A,"Explore RStudio 1.45's new features: visual Markdown editor, command palette, customizable panes, and seamless Python integration for enhanced data analysis and visualization.",24 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/42dca90794a1.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-rubyconf-2023-the-unbreakable-code-whose-breaking-won-wwii-by-aji-slater-335622,The Unbreakable Code Whose Breaking Won WWII - Enigma Machine Emulation in Ruby,Confreaks,YouTube,,False,Ruby,False,0,0,Confreaks,True,True,335622,course,N/A,"Explore the Enigma machine's history and mechanics through object-oriented programming, building an emulator in Ruby to unravel its secrets and understand its impact on WWII.",37 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bcdc05400b36.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-introduction-to-r-biol-106l-week-10-179624,Introduction to R,Thomas Evans,YouTube,,False,RStudio,False,0,0,Thomas Evans,True,True,179624,course,N/A,"Learn R programming basics, including its advantages, interface, and essential functions for data analysis and visualization in biology.",25 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e7cf4fd830ac.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-emberconf-2021-keep-it-local-by-chris-krycho-336001,Keep It Local - Reasoning About Code in Software Design,Confreaks,YouTube,,False,Software Design,False,0,0,Confreaks,True,True,336001,course,N/A,"Explore diverse programming paradigms and their shared goal of enhancing code reasoning, from variable scoping to functional programming and data ownership systems.",29 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2fc2900d82f2.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-how-i-make-presentations-using-latex-beamer-165186,Creating Presentations Using LaTeX and Beamer,Dr Trefor Bazett,YouTube,,False,LaTeX,False,0,0,Dr Trefor Bazett,True,True,165186,course,N/A,"Learn to create professional presentations with LaTeX and Beamer, featuring mathematical equations, graphics, themes, and timing controls. Master advanced techniques for academic and technical presentations.",22 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/091a67596723.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-makers-builders-design-patterns-php-8-how-they-affect-drupal-core-335307,Design Patterns and PHP 8 in Drupal Core - From Procedural to Object-Oriented Programming,Drupal Association,YouTube,,False,Drupal,False,0,0,Drupal Association,True,True,335307,course,N/A,"Explore design patterns in Drupal core, OOP concepts, and PHP 8 features. Gain insights into modern development practices and performance improvements for custom module/theme creation.",46 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1530d01792b0.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-how-to-make-beautiful-math-graphics-using-tikz-latex-165187,Creating Beautiful Math Graphics with TikZ and LaTeX,Dr Trefor Bazett,YouTube,,False,LaTeX,False,0,0,Dr Trefor Bazett,True,True,165187,course,N/A,"Learn to create stunning mathematical diagrams using Tikz in LaTeX. Master lines, shapes, colors, nodes, and advanced techniques for precise and professional-looking graphics in your documents.",24 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/34288820fc35.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-abstract-class-java-programming-331952,Abstract Class in Java Programming,Satish C J,YouTube,,False,Java,False,0,0,Satish C J,True,True,331952,course,N/A,"Learn about abstract classes in Java, their properties, and usage, including static methods and limitations.",13 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/529a132c0b73.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-sqlite3-tutorial-3-164895,SQLite3 Tutorial - Advanced SQL Commands and Operators,Derek Banas,YouTube,,False,SQL,False,0,0,Derek Banas,True,True,164895,course,N/A,"Learn essential SQLite3 commands including SELECT, WHERE, JOIN, and more. Master data manipulation, querying, and database management techniques in this comprehensive tutorial.",26 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/429e6ed21a97.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-dynamic-polymorphism-in-java-introduction-exercise-demo-using-eclipse-331953,Dynamic Polymorphism in Java: Introduction and Exercise,Satish C J,YouTube,,False,Java,False,0,0,Satish C J,True,True,331953,course,N/A,Explore upcasting and dynamic polymorphism in Java through hands-on exercises and demonstrations using Eclipse IDE.,17 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9807f4cfeb73.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-learn-to-program-15-regular-expression-tutorial-164810,Learn to Program - Regular Expression Tutorial - Lesson 15,Derek Banas,YouTube,,False,Regular Expressions,False,0,0,Derek Banas,True,True,164810,course,N/A,"Comprehensive tutorial on regular expressions, covering pattern matching, substitution, and special characters. Applicable across programming languages for powerful string manipulation.",24 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/61c0bd21ee71.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-final-keyword-in-java-final-variables-methods-classes-arrays-demo-331954,"Final Keyword in Java - Variables, Methods, Classes, and Arrays Demo",Satish C J,YouTube,,False,Java,False,0,0,Satish C J,True,True,331954,course,N/A,"Explore the 'final' keyword in Java, covering its usage with variables, methods, classes, and arrays through practical demonstrations.",15 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/00ad16ea50dc.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-sql-tutorial-sql-full-course-164639,SQL Tutorial - Full Course,Derek Banas,YouTube,,False,SQL,False,0,0,Derek Banas,True,True,164639,course,N/A,"Comprehensive SQL tutorial covering basic queries to advanced topics like stored procedures, functions, and database design. Includes over 100 practical examples using a real-world sales database.",2 hours 18 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0f8ab3e57cd2.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-codecamp-design-patterns-usage-333623,Design Patterns Usage in Java - CodeCamp,NashKnolX,YouTube,,False,Design Patterns,False,0,0,NashKnolX,True,True,333623,course,N/A,"Explore essential Java design patterns, their importance, and industry applications. Dive deep into 3 common patterns for improved coding practices.",57 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8c66e64e81ce.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-latex-tutorial-164659,LaTeX Tutorial - Comprehensive Guide to Typesetting,Derek Banas,YouTube,,False,LaTeX,False,0,0,Derek Banas,True,True,164659,course,N/A,"Comprehensive guide to LaTeX typesetting system, covering essential concepts and techniques for creating professional technical and scientific documents with beautiful formulas.",1 hour,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0517c7865b04.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-codecamp-domain-driven-design-333515,Domain-Driven Design Principles and Patterns - CodeCamp,NashKnolX,YouTube,,False,Domain-driven Design,False,0,0,NashKnolX,True,True,333515,course,N/A,Explore principles and patterns for crafting elegant object systems in software development through Domain Driven Design concepts.,1 hour 42 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8397786b5861.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-complete-regular-expressions-tutorial-with-exercises-for-practice-162008,Complete Regular Expressions Tutorial - With Exercises for Practice,Keith Galli,YouTube,,False,Regular Expressions,False,0,0,Keith Galli,True,True,162008,course,N/A,"Comprehensive tutorial on regular expressions, covering syntax, character sets, quantifiers, metacharacters, and advanced concepts with practical exercises for hands-on learning.",1 hour 19 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0e9547461a3b.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-codecamp-functional-programming-principles-2-333591,CodeCamp: Functional Programming Principles - Part 2,NashKnolX,YouTube,,False,Functional Programming,False,0,0,NashKnolX,True,True,333591,course,N/A,"Master functional programming principles in Scala, exploring polymorphic functions, data structures, and pattern matching for industry-ready applications.",49 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d99260cb9e2c.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-introduction-to-sql-sql-tutorial-for-beginners-sql-for-beginners-great-learning-173602,Introduction to SQL - SQL Tutorial for Beginners,Great Learning,YouTube,,False,SQL,False,0,0,Great Learning,True,True,173602,course,N/A,"Learn SQL basics, create databases, and manage data effectively. Covers database types, DBMS vs. file systems, key concepts, and DDL commands for beginners.",59 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/aec0270e4cf3.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-design-patterns-in-java-333597,Design Patterns in Java: Concepts and Common Implementations,NashKnolX,YouTube,,False,Design Patterns,False,0,0,NashKnolX,True,True,333597,course,N/A,"Master essential Java design patterns for efficient, scalable code. Explore 3 key patterns and their industry applications to enhance your programming skills.",57 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9e8a72577657.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-joins-in-sql-sql-joins-tutorial-for-beginners-inner-left-right-full-join-great-learning-173528,"Joins in SQL - SQL Joins Tutorial for Beginners - Inner, Left, Right, Full Join",Great Learning,YouTube,,False,SQL,False,0,0,Great Learning,True,True,173528,course,N/A,"Comprehensive tutorial on SQL joins, covering inner, left, right, and full joins with real-time examples. Learn to combine data from multiple tables efficiently for effective database querying.",56 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/49b6a15f4499.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-scala-3-unleashed-exploring-powerful-new-features-and-migration-strategies-333615,Scala 3 Unleashed - Exploring Powerful New Features and Migration Strategies,NashKnolX,YouTube,,False,Scala,False,0,0,NashKnolX,True,True,333615,course,N/A,"Explore Scala 3's powerful features and learn migration strategies from Scala 2, enhancing your coding efficiency and effectiveness.",48 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0e967a3966ad.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-free-sql-course-for-beginners-programming-database-querying-tutorial-190760,SQL Course for Beginners - Programming Database Querying Tutorial,Skillademia,YouTube,,False,SQL,False,0,0,Skillademia,True,True,190760,course,N/A,"Comprehensive SQL tutorial covering database fundamentals, table creation, data manipulation, querying techniques, and advanced concepts for effective relational database management.",4 hours 7 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/deffca0800a6.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-codecamp-functional-programming-principles-333617,CodeCamp - Functional Programming Principles,NashKnolX,YouTube,,False,Functional Programming,False,0,0,NashKnolX,True,True,333617,course,N/A,"Master functional programming principles and apply them to build scalable, efficient applications using Scala's powerful features.",49 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0de8e4f0196c.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-sql-tutorials-for-beginners-in-4-5-hours-structured-query-language-tutorials-dbms-189920,SQL Tutorials for Beginners - Structured Query Language Tutorials - DBMS,Sundeep Saradhi Kanthety,YouTube,,False,SQL,False,0,0,Sundeep Saradhi Kanthety,True,True,189920,course,N/A,"Comprehensive SQL tutorial covering essential concepts, commands, and practical applications for beginners. Learn to create, manipulate, and query databases effectively.",4 hours 36 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a496b8caf81d.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-diving-deep-into-scala-3-333680,Diving Deep into Scala 3: Contextual Abstractions and Type System Improvements,NashKnolX,YouTube,,False,Uncategorized,False,0,0,NashKnolX,True,True,333680,course,N/A,"Explore contextual abstractions, type system enhancements, and object-oriented programming modifications in Scala 3 for advanced development skills.",46 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/93ed0d0b01ea.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-create-command-in-sql-ddl-commands-create-database-create-table-mysql-create-query-189922,Create Command in SQL - DDL Commands - Create Database - Create Table - MySQL - Create Query,Sundeep Saradhi Kanthety,YouTube,,False,SQL,False,0,0,Sundeep Saradhi Kanthety,True,True,189922,course,N/A,"Learn to create databases and tables in MySQL using SQL DDL commands. Covers database creation, table structure, and basic syntax for defining and organizing data.",22 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d6ebff3bee2c.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-solid-design-principles-for-test-automation-333682,SOLID Design Principles for Test Automation,NashKnolX,YouTube,,False,Uncategorized,False,0,0,NashKnolX,True,True,333682,course,N/A,"Explore SOLID principles for building robust automation frameworks, enhancing code quality and maintainability through practical examples and best practices.",40 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f30ac3659f99.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-complete-yaml-course-beginner-to-advanced-for-devops-and-more-190040,Complete YAML Course - Beginner to Advanced for DevOps and More,Kunal Kushwaha,YouTube,,False,YAML,False,0,0,Kunal Kushwaha,True,True,190040,course,N/A,"Comprehensive YAML tutorial covering syntax, data types, and advanced concepts for DevOps. Includes comparisons with XML/JSON, practical examples, and tools for efficient YAML usage in development workflows.",1 hour 22 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d49948a2a449.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-makers-builders-the-form-api-workflow-335278,The Form API Workflow in Drupal,Drupal Association,YouTube,,False,Drupal,False,0,0,Drupal Association,True,True,335278,course,N/A,"Explore the complete lifecycle of Drupal's Form API, from initial build to submission, including rebuilds, caching, and AJAX handling. Gain confidence in advanced form manipulation.",46 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/90762d074cf7.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-writing-regex-for-humans-regex-with-empathy-featuring-python-and-beautifulsoup-188278,"Writing Regex for Humans - Regex With Empathy, Featuring Python and BeautifulSoup",Samuel Chan,YouTube,,False,Regular Expressions,False,0,0,Samuel Chan,True,True,188278,course,N/A,"Learn to write user-friendly regex for web scraping, focusing on BeautifulSoup and Python. Discover techniques to make your regular expressions more readable and maintainable for team collaboration.",38 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a34864da0e35.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-generics-in-java-generic-methods-classes-331908,Generics in Java - Generic Methods and Classes,Satish C J,YouTube,,False,Java,False,0,0,Satish C J,True,True,331908,course,N/A,"Explore Java generics, focusing on generic methods and classes. Learn advantages and practical applications through examples.",30 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a03b2d463e4e.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-azure-sql-what-to-use-when-and-updates-from-the-product-group-od224-182962,Azure SQL: What to Use When and Latest Updates,N/A,YouTube,,False,Azure SQL,False,0,0,Microsoft,True,True,182962,course,N/A,"Explore the latest Azure SQL capabilities, including hyperscale, serverless, and intelligence features, to enhance your organization's database management and performance.",28 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a84bdf03c376.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-super-keyword-in-java-order-of-constructor-calls-in-inheritance-demo-using-eclipse-331910,Super Keyword in Java - Order of Constructor Calls in Inheritance,Satish C J,YouTube,,False,Java,False,0,0,Satish C J,True,True,331910,course,N/A,"Explore inheritance in Java: constructor call order, super keyword usage, and base class interactions through hands-on Eclipse demonstrations.",31 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7ba4435266fe.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/freecodecamp-sql-tutorial-for-beginners-and-technical-interview-questions-solved-182620,SQL Tutorial for Beginners (and Technical Interview Questions Solved),N/A,freeCodeCamp,,False,SQL,False,0,0,,True,True,182620,course,N/A,"Comprehensive SQL tutorial covering basics to advanced topics, including database setup, queries, joins, and Python integration. Includes practice exercises and interview question solutions.",5 hours,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b0a56eaa753d.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-objects-nested-objects-array-of-nested-objects-in-javascript-331872,"Objects, Nested Objects, and Array of Nested Objects in JavaScript",Satish C J,YouTube,,False,Javascript,False,0,0,Satish C J,True,True,331872,course,N/A,"Explore JavaScript objects, from basic declarations to complex nested structures and arrays, with hands-on exercises and practical methods.",25 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2c1364ea6d1a.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-modernize-your-data-estate-using-sql-from-cloud-to-edge-brk11-182801,Modernizing Your Data Estate Using SQL from Cloud to Edge,N/A,YouTube,,False,Azure SQL,False,0,0,Microsoft,True,True,182801,course,N/A,"Explore Microsoft's innovations in SQL data management, including Azure Synapse Link, Microsoft Purview, and hybrid capabilities for seamless cloud-to-edge integration and enhanced analytics.",41 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f4ca0283b067.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-access-modifiers-in-java-public-private-default-protected-331880,"Access Modifiers in Java - Public, Private, Default, and Protected",Satish C J,YouTube,,False,Java,False,0,0,Satish C J,True,True,331880,course,N/A,"Explore Java access modifiers (public, private, default, protected) and their behavior within packages, subpackages, and inheritance. Enhance code organization and security.",42 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f64a05b86608.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-novice-to-advanced-regex-in-less-than-30-minutes-python-162480,Novice to Advanced RegEx in Less Than 30 Minutes + Python,James Briggs,YouTube,,False,Regular Expressions,False,0,0,James Briggs,True,True,162480,course,N/A,"Master regular expressions and their Python implementation in this comprehensive 30-minute tutorial, covering essential concepts from basic syntax to advanced techniques for efficient text processing and analysis.",29 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1bb8942dbca9.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-enumerated-data-type-enum-in-java-331881,Enumerated Data Type (enum) in Java,Satish C J,YouTube,,False,Java,False,0,0,Satish C J,True,True,331881,course,N/A,"Learn to declare, use, and manipulate Enumerated Data Types in Java, including methods, constructors, and switch statements for enhanced code organization and readability.",23 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3ac42b6d2476.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-r-in-java-with-jan-vitek-198497,R in Java - Performance and Implementation Challenges,Java,YouTube,,False,R Programming,False,0,0,Java,True,True,198497,course,N/A,"Explore R integration in Java, covering performance, memory allocation, and language features. Learn about specialized interpreters and data types for efficient R-Java interoperability.",42 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/63887ec4629f.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-inheritance-explained-c-oop-practical-programming-tutorial-part-5-336360,Inheritance in C# OOP - Part 5,CodeBeauty,YouTube,,False,C#,False,0,0,CodeBeauty,True,True,336360,course,N/A,"Explore inheritance in C# OOP through practical examples. Learn implementation techniques, benefits, and code organization for enhanced reusability in programming.",32 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e24e03311793.jpg,No rating available,Yes,English
https://www.classcentral.com/course/treehouse-sql-commands-with-chatgpt/upcoming-203310,SQL Commands with ChatGPT,N/A,Treehouse,,False,SQL,False,0,0,,False,False,203310,course,N/A,Here is a brief summary of the SQL Commands with ChatGPT content in 200 characters or less:,On-Demand,Free Trial Available,N/A,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b1516c157210.png,No rating available,No,English
https://www.classcentral.com/classroom/youtube-legofying-audio-dsp-engines-stefano-d-angelo-adc22-320085,LEGOfying Audio DSP Engines,ADC - Audio Developer Conference,YouTube,,False,Digital Signal Processing,False,0,0,ADC - Audio Developer Conference,True,True,320085,course,N/A,"Explore modular approaches to audio DSP development, focusing on code reuse and efficient resource allocation for startups and established companies in the music software industry.",40 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/39d92904379a.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-query-optimization-and-evaluation-2-worst-case-optimal-join-algorithms-206042,Query Optimization and Evaluation 2 - Worst-Case Optimal Join Algorithms,Simons Institute,YouTube,,False,JOIN Operations,False,0,0,Simons Institute,True,True,206042,course,N/A,"Explore worst-case optimal join algorithms for efficient query processing, focusing on advanced techniques to enhance database performance and optimize complex data operations.",1 hour 5 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cc16da9eaba9.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-comp3200-intro-to-artificial-intelligence-lecture-12-assignment-4-320618,Introduction to Artificial Intelligence: Genetic Algorithms for Sudoku - Lecture 12,Dave Churchill,YouTube,,False,Genetic Algorithms,False,0,0,Dave Churchill,True,True,320618,course,N/A,"Explore genetic algorithms for Sudoku solving. Learn about fitness functions, population dynamics, mutation rates, and algorithm implementation in this comprehensive AI lecture.",1 hour,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4018adb95b09.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-moving-beyond-rest-graphql-and-java-with-pratik-patel-denver-jug-jan-2019-211231,Moving Beyond REST - GraphQL and Java,Okta,YouTube,,False,GraphQL,False,0,0,Okta,True,True,211231,course,N/A,"Explore GraphQL as a flexible alternative to REST APIs, with practical insights on creating and consuming GraphQL servers using Java for faster and more adaptable development.",1 hour 2 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/728eb66faf38.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-comp4300-game-programming-lecture-03-intro-to-c-2-2-320588,COMP4300 - Game Programming - Intro to C++ - Lecture 3,Dave Churchill,YouTube,,False,C++,False,0,0,Dave Churchill,True,True,320588,course,N/A,"Explore advanced C++ concepts for game programming, including object-oriented design, memory management, and efficient coding practices.",1 hour 52 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/86ea9bce3569.jpg,No rating available,Yes,English
https://www.classcentral.com/classroom/youtube-react-apollo-for-graphql-211191,React and Apollo for GraphQL,Okta,YouTube,,False,GraphQL,False,0,0,Okta,True,True,211191,course,N/A,"Learn to integrate GraphQL APIs in React using Apollo, with practical examples and step-by-step guidance for efficient data fetching and management in your web applications.",25 minutes,On-Demand,Free Video,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/362954a9c467.jpg,No rating available,Yes,English
